Energy_keV,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.01
12,0.028888888888888888
13,0.04777777777777777
14,0.06666666666666665
15,0.08555555555555554
16,0.10444444444444442
17,0.12333333333333331
18,0.1422222222222222
19,0.1611111111111111
20,0.18
21,0.19666666666666666
22,0.21333333333333335
23,0.23
24,0.2466666666666667
25,0.26333333333333336
26,0.28
27,0.287
28,0.293
29,0.295
30,0.298
31,0.297
32,0.297
33,0.296
34,0.2955
35,0.295
36,0.294
37,0.29225
38,0.2905
39,0.28874999999999995
40,0.287
41,0.2853
42,0.28359999999999996
43,0.2819
44,0.2802
45,0.27849999999999997
46,0.2768
47,0.2751
48,0.27340000000000003
49,0.2717
50,0.27
51,0.26785714285714285
52,0.26571428571428574
53,0.26357142857142857
54,0.26142857142857145
55,0.2592857142857143
56,0.2571428571428572
57,0.255
58,0.32
59,0.37
60,0.25
61,0.24833333333333332
62,0.24666666666666667
63,0.245
64,0.24333333333333332
65,0.24166666666666667
66,0.24
67,0.27
68,0.24
69,0.26
70,0.23
71,0.2272
72,0.22440000000000002
73,0.22160000000000002
74,0.2188
75,0.216
76,0.2132
77,0.2104
78,0.2076
79,0.2048
80,0.202
81,0.1992
82,0.1964
83,0.1936
84,0.1908
85,0.188
86,0.1864
87,0.1848
88,0.1832
89,0.18159999999999998
90,0.18
91,0.17874074074074073
92,0.17748148148148146
93,0.17622222222222222
94,0.17496296296296296
95,0.1737037037037037
96,0.17244444444444443
97,0.1711851851851852
98,0.16992592592592592
99,0.16866666666666666
100,0.1674074074074074
101,0.16614814814814816
102,0.1648888888888889
103,0.16362962962962962
104,0.16237037037037036
105,0.1611111111111111
106,0.15985185185185186
107,0.1585925925925926
108,0.15733333333333333
109,0.15607407407407406
110,0.1548148148148148
111,0.15355555555555556
112,0.1522962962962963
113,0.15103703703703703
114,0.1497777777777778
115,0.14851851851851852
116,0.14725925925925926
117,0.146
118,0.14474074074074073
119,0.1434814814814815
120,0.14222222222222222
121,0.14096296296296296
122,0.1397037037037037
123,0.13844444444444443
124,0.1371851851851852
125,0.13592592592592592
126,0.13466666666666666
127,0.13340740740740742
128,0.13214814814814813
129,0.1308888888888889
130,0.12962962962962962
131,0.12837037037037036
132,0.12711111111111112
133,0.12585185185185185
134,0.12459259259259259
135,0.12333333333333332
136,0.12207407407407407
137,0.12081481481481482
138,0.11955555555555555
139,0.11829629629629629
140,0.11703703703703704
141,0.11577777777777777
142,0.11451851851851852
143,0.11325925925925925
144,0.11199999999999999
145,0.11074074074074074
146,0.10948148148148147
147,0.10822222222222222
148,0.10696296296296295
149,0.1057037037037037
150,0.10444444444444444
151,0.10318518518518519
152,0.10192592592592592
153,0.10066666666666667
154,0.0994074074074074
155,0.09814814814814814
156,0.09688888888888889
157,0.09562962962962962
158,0.09437037037037037
159,0.0931111111111111
160,0.09185185185185185
161,0.09059259259259259
162,0.08933333333333333
163,0.08807407407407407
164,0.08681481481481482
165,0.08555555555555555
166,0.08429629629629629
167,0.08303703703703703
168,0.08177777777777777
169,0.08051851851851852
170,0.07925925925925925
171,0.078
172,0.07674074074074073
173,0.07548148148148148
174,0.07422222222222222
175,0.07296296296296297
176,0.0717037037037037
177,0.07044444444444443
178,0.06918518518518518
179,0.06792592592592592
180,0.06666666666666667
181,0.0654074074074074
182,0.06414814814814815
183,0.06288888888888888
184,0.06162962962962963
185,0.060370370370370366
186,0.059111111111111114
187,0.05785185185185185
188,0.05659259259259258
189,0.05533333333333333
190,0.05407407407407408
191,0.052814814814814814
192,0.05155555555555555
193,0.05029629629629628
194,0.049037037037037046
195,0.04777777777777778
196,0.046518518518518515
197,0.04525925925925925
198,0.043999999999999984
199,0.042740740740740746
200,0.04148148148148148
201,0.040222222222222215
202,0.03896296296296295
203,0.03770370370370371
204,0.036444444444444446
205,0.03518518518518518
206,0.033925925925925915
207,0.03266666666666668
208,0.03140740740740741
209,0.030148148148148146
210,0.02888888888888888
211,0.027629629629629615
212,0.026370370370370377
213,0.025111111111111112
214,0.023851851851851846
215,0.02259259259259258
216,0.021333333333333343
217,0.020074074074074078
218,0.018814814814814812
219,0.017555555555555546
220,0.01629629629629628
221,0.015037037037037043
222,0.013777777777777778
223,0.012518518518518512
224,0.011259259259259247
225,0.01
